,MEASUREMENT_TIME,ID_INPUT,VALUE,PRIVATE_DATA,Time_Used
526,2023-01-20 16:44:16.272,4,explorer.exe,0,21.29
527,2023-01-20 16:44:37.562,4,chrome.exe,0,18.179
528,2023-01-20 16:44:55.741,4,ShellExperienceHost.exe,0,9.077
529,2023-01-20 16:45:04.818,4,chrome.exe,0,30.364
530,2023-01-20 16:45:35.182,4,explorer.exe,0,22.22
531,2023-01-20 16:45:57.402,4,chrome.exe,0,4.02
532,2023-01-20 16:46:01.422,4,Messenger.exe,0,28.345
533,2023-01-20 16:46:29.767,4,chrome.exe,0,31.2
534,2023-01-20 16:47:00.967,4,Messenger.exe,0,2.122
535,2023-01-20 16:47:03.089,4,explorer.exe,0,12.153
536,2023-01-20 16:47:15.242,4,DB Browser for SQLite.exe,0,11.113
537,2023-01-20 16:47:26.355,4,explorer.exe,0,2.027
538,2023-01-20 16:47:28.382,4,DB Browser for SQLite.exe,0,52.61
539,2023-01-20 16:48:20.992,4,chrome.exe,0,37.324
540,2023-01-20 16:48:58.316,4,DB Browser for SQLite.exe,0,103.236
541,2023-01-20 16:50:41.552,4,explorer.exe,0,9.151
542,2023-01-20 16:50:50.703,4,DB Browser for SQLite.exe,0,15.149
543,2023-01-20 16:51:05.852,4,explorer.exe,0,3.028
544,2023-01-20 16:51:08.880,4,chrome.exe,0,138.211
545,2023-01-20 16:53:27.091,4,devenv.exe,0,92.051
546,2023-01-20 16:54:59.142,4,chrome.exe,0,15.09
547,2023-01-20 16:55:14.232,4,devenv.exe,0,191.199
548,2023-01-20 16:58:25.431,4,chrome.exe,0,49.389
549,2023-01-20 16:59:14.820,4,devenv.exe,0,2.019
550,2023-01-20 16:59:16.839,4,explorer.exe,0,1.004
551,2023-01-20 16:59:17.843,4,chrome.exe,0,2.019
552,2023-01-20 16:59:19.862,4,devenv.exe,0,41.406
553,2023-01-20 17:00:01.268,4,chrome.exe,0,160.433
554,2023-01-20 17:02:41.701,4,devenv.exe,0,102.25
555,2023-01-20 17:04:23.951,4,chrome.exe,0,28.261
556,2023-01-20 17:04:52.212,4,devenv.exe,0,65.695
557,2023-01-20 17:05:57.907,4,explorer.exe,0,3.044
558,2023-01-20 17:06:00.951,4,chrome.exe,0,5.05
559,2023-01-20 17:06:06.001,4,devenv.exe,0,9.06
560,2023-01-20 17:06:15.061,4,chrome.exe,0,60.361
561,2023-01-20 17:07:15.422,4,devenv.exe,0,38.379
562,2023-01-20 17:07:53.801,4,chrome.exe,0,456.196
563,2023-01-20 17:15:29.997,4,Messenger.exe,0,49.665
564,2023-01-20 17:16:19.662,4,chrome.exe,0,9.075
565,2023-01-20 17:16:28.737,4,ApplicationFrameHost.exe,0,3.034
566,2023-01-20 17:16:31.771,4,explorer.exe,0,1.012
567,2023-01-20 17:16:32.783,4,SearchHost.exe,0,4.041
568,2023-01-20 17:16:36.824,4,ApplicationFrameHost.exe,0,17.254
569,2023-01-20 17:16:54.078,4,chrome.exe,0,321.999
570,2023-01-20 17:22:16.077,4,explorer.exe,0,39.274
571,2023-01-20 17:22:55.351,4,chrome.exe,0,18.13
572,2023-01-20 17:23:13.481,4,ApplicationFrameHost.exe,0,2.01
573,2023-01-20 17:23:15.491,4,devenv.exe,0,1.013
574,2023-01-20 17:23:16.504,4,ApplicationFrameHost.exe,0,2.022
575,2023-01-20 17:23:18.526,4,chrome.exe,0,2.035
576,2023-01-20 17:23:20.561,4,explorer.exe,0,64.671
577,2023-01-20 17:24:25.232,4,DB Browser for SQLite.exe,0,35.349
578,2023-01-20 17:25:00.581,4,explorer.exe,0,2.04
579,2023-01-20 17:25:02.621,4,DB Browser for SQLite.exe,0,5.05
580,2023-01-20 17:25:07.671,4,explorer.exe,0,7.06
581,2023-01-20 17:25:14.731,4,DB Browser for SQLite.exe,0,21.27
582,2023-01-20 17:25:36.001,4,explorer.exe,0,3.03
583,2023-01-20 17:25:39.031,4,DB Browser for SQLite.exe,0,7.07
584,2023-01-20 17:25:46.101,4,explorer.exe,0,3.02
585,2023-01-20 17:25:49.121,4,DB Browser for SQLite.exe,0,2.021
586,2023-01-20 17:25:51.142,4,explorer.exe,0,3.029
587,2023-01-20 17:25:54.171,4,DB Browser for SQLite.exe,0,28.37
588,2023-01-20 17:26:22.541,4,explorer.exe,0,3.034
589,2023-01-20 17:26:25.575,4,DB Browser for SQLite.exe,0,18.17
590,2023-01-20 17:26:43.745,4,explorer.exe,0,2.016
591,2023-01-20 17:26:45.761,4,DB Browser for SQLite.exe,0,11.08
592,2023-01-20 17:26:56.841,4,explorer.exe,0,3.15
593,2023-01-20 17:26:59.991,4,DB Browser for SQLite.exe,0,23.201
594,2023-01-20 17:27:23.192,4,explorer.exe,0,2.018
595,2023-01-20 17:27:25.210,4,DB Browser for SQLite.exe,0,11.101
596,2023-01-20 17:27:36.311,4,explorer.exe,0,2.03
597,2023-01-20 17:27:38.341,4,DB Browser for SQLite.exe,0,19.2
598,2023-01-20 17:27:57.541,4,explorer.exe,0,4.05
599,2023-01-20 17:28:01.591,4,DB Browser for SQLite.exe,0,14.13
600,2023-01-20 17:28:15.721,4,explorer.exe,0,2.019
601,2023-01-20 17:28:17.740,4,DB Browser for SQLite.exe,0,8.111
602,2023-01-20 17:28:25.851,4,explorer.exe,0,2.011
603,2023-01-20 17:28:27.862,4,DB Browser for SQLite.exe,0,7.069
604,2023-01-20 17:28:34.931,4,explorer.exe,0,2.02
605,2023-01-20 17:28:36.951,4,DB Browser for SQLite.exe,0,6.037
606,2023-01-20 17:28:42.988,4,explorer.exe,0,2.02
607,2023-01-20 17:28:45.008,4,DB Browser for SQLite.exe,0,20.243
608,2023-01-20 17:29:05.251,4,explorer.exe,0,5.063
609,2023-01-20 17:29:10.314,4,DB Browser for SQLite.exe,0,25.281
610,2023-01-20 17:29:35.595,4,explorer.exe,0,3.046
611,2023-01-20 17:29:38.641,4,chrome.exe,0,42.36
612,2023-01-20 17:30:21.001,4,explorer.exe,0,4.05
613,2023-01-20 17:30:25.051,4,DB Browser for SQLite.exe,0,18.219
614,2023-01-20 17:30:43.270,4,explorer.exe,0,2.021
615,2023-01-20 17:30:45.291,4,DB Browser for SQLite.exe,0,123.46
616,2023-01-20 17:32:48.751,4,explorer.exe,0,2.021
617,2023-01-20 17:32:50.772,4,Messenger.exe,0,10.105
618,2023-01-20 17:33:00.877,4,chrome.exe,0,43.433
619,2023-01-20 17:33:44.310,4,cmd.exe,0,2.013
620,2023-01-20 17:33:46.323,4,chrome.exe,0,34.223
621,2023-01-20 17:34:20.546,4,cmd.exe,0,11.129
622,2023-01-20 17:34:31.675,4,chrome.exe,0,116.985
623,2023-01-20 17:36:28.660,4,explorer.exe,0,14.156
624,2023-01-20 17:36:42.816,4,DB Browser for SQLite.exe,0,2.014
625,2023-01-20 17:36:44.830,4,chrome.exe,0,3.037
626,2023-01-20 17:36:47.867,4,DB Browser for SQLite.exe,0,5.053
627,2023-01-20 17:36:52.920,4,chrome.exe,0,1.02
628,2023-01-20 17:36:53.940,4,explorer.exe,0,3.06
629,2023-01-20 17:36:57.000,4,DB Browser for SQLite.exe,0,229.79
630,2023-01-20 17:40:46.790,4,chrome.exe,0,30.27
631,2023-01-20 17:41:17.060,4,DB Browser for SQLite.exe,0,14.15
632,2023-01-20 17:41:31.210,4,chrome.exe,0,23.25
633,2023-01-20 17:41:54.460,4,DB Browser for SQLite.exe,0,12.151
634,2023-01-20 17:42:06.611,4,chrome.exe,0,64.569
635,2023-01-20 17:43:11.180,4,cmd.exe,0,7.053
636,2023-01-20 17:43:18.233,4,chrome.exe,0,2.027
637,2023-01-20 17:43:20.260,4,DB Browser for SQLite.exe,0,10.091
638,2023-01-20 17:43:30.351,4,chrome.exe,0,7.059
639,2023-01-20 17:43:37.410,4,cmd.exe,0,4.024
640,2023-01-20 17:43:41.434,4,chrome.exe,0,201.056
641,2023-01-20 17:47:02.490,4,winzip64.exe,0,3.025
642,2023-01-20 17:47:05.515,4,chrome.exe,0,47.305
643,2023-01-20 17:47:52.820,4,explorer.exe,0,21.22
644,2023-01-20 17:48:14.040,4,chrome.exe,0,52.53
645,2023-01-20 17:49:06.570,4,SearchHost.exe,0,2.019
646,2023-01-20 17:49:08.589,4,cmd.exe,0,311.91
647,2023-01-20 17:54:20.499,4,chrome.exe,0,32.281
648,2023-01-20 17:54:52.780,4,ApplicationFrameHost.exe,0,3.02
649,2023-01-20 17:54:55.800,4,ScreenClippingHost.exe,0,16.27
650,2023-01-20 17:55:12.070,4,ApplicationFrameHost.exe,0,10.12
651,2023-01-20 17:55:22.190,4,PickerHost.exe,0,18.19
652,2023-01-20 17:55:40.380,4,ApplicationFrameHost.exe,0,7.095
653,2023-01-20 17:55:47.475,4,chrome.exe,0,94.8
654,2023-01-20 17:57:22.275,4,Messenger.exe,0,409.126
655,2023-01-20 18:04:11.401,4,chrome.exe,0,112.808
656,2023-01-20 18:06:04.209,4,ApplicationFrameHost.exe,0,2.013
657,2023-01-20 18:06:06.222,4,cmd.exe,0,7.127
658,2023-01-20 18:06:13.349,4,cmd.exe,0,4.05
659,2023-01-20 18:06:17.399,4,explorer.exe,0,2.04
660,2023-01-20 18:06:19.439,4,VsDebugConsole.exe,0,1.021
661,2023-01-20 18:06:20.460,4,explorer.exe,0,2.024
662,2023-01-20 18:06:22.484,4,Messenger.exe,0,5.065
663,2023-01-20 18:06:27.549,4,Spotify.exe,0,9.084
664,2023-01-20 18:06:36.633,4,explorer.exe,0,9.226
665,2023-01-20 18:06:45.859,4,Messenger.exe,0,266.58
666,2023-01-20 18:11:12.439,4,chrome.exe,0,34.284
667,2023-01-20 18:11:46.723,4,Messenger.exe,0,4.038
668,2023-01-20 18:11:50.761,4,chrome.exe,0,61.419
669,2023-01-20 18:12:52.180,4,Messenger.exe,0,24.199
670,2023-01-20 18:13:16.379,4,Teams.exe,0,5.041
671,2023-01-20 18:13:21.420,4,Messenger.exe,0,15.096
672,2023-01-20 18:13:36.516,4,chrome.exe,0,1.013
673,2023-01-20 18:13:37.529,4,explorer.exe,0,6.057
674,2023-01-20 18:13:43.586,4,chrome.exe,0,205.713
675,2023-01-20 18:17:09.299,4,explorer.exe,0,3.044
676,2023-01-20 18:17:12.343,4,Spotify.exe,0,7.056
677,2023-01-20 18:17:19.399,4,Messenger.exe,0,107.039
678,2023-01-20 18:19:06.438,4,Spotify.exe,0,2.137
679,2023-01-20 18:19:08.575,4,explorer.exe,0,2.029
680,2023-01-20 18:19:10.604,4,Messenger.exe,0,1.014
681,2023-01-20 18:19:11.618,4,Teams.exe,0,5.052
682,2023-01-20 18:19:16.670,4,Messenger.exe,0,44.522
683,2023-01-20 18:20:01.192,4,devenv.exe,0,10.114
684,2023-01-20 18:20:11.306,4,Messenger.exe,0,16.12
685,2023-01-20 18:20:27.426,4,chrome.exe,0,118.968
686,2023-01-20 18:22:26.394,4,VsDebugConsole.exe,0,3.009
687,2023-01-20 18:22:29.403,4,chrome.exe,0,112.026
688,2023-01-20 18:24:21.429,4,ShellExperienceHost.exe,0,1.011
689,2023-01-20 18:24:22.440,4,Messenger.exe,0,11.104
690,2023-01-20 18:24:33.544,4,chrome.exe,0,118.956
691,2023-01-20 18:26:32.500,4,Messenger.exe,0,12.241
692,2023-01-20 18:26:44.741,4,chrome.exe,0,76.607
693,2023-01-20 18:28:01.348,4,Messenger.exe,0,11.094
694,2023-01-20 18:28:12.442,4,ShellExperienceHost.exe,0,1.002
695,2023-01-20 18:28:13.444,4,Messenger.exe,0,279.964
696,2023-01-20 18:32:53.408,4,explorer.exe,0,1.012
697,2023-01-20 18:32:54.420,4,chrome.exe,0,33.243
698,2023-01-20 18:33:27.663,4,Messenger.exe,0,8.075
699,2023-01-20 18:33:35.738,4,chrome.exe,0,1.0
700,2023-01-20 18:33:36.738,4,explorer.exe,0,5.069
701,2023-01-20 18:33:41.807,4,Messenger.exe,0,4.171
702,2023-01-20 18:33:45.978,4,explorer.exe,0,18.173
703,2023-01-20 18:34:04.151,4,chrome.exe,0,25.231
704,2023-01-20 18:34:29.382,4,SearchHost.exe,0,3.022
705,2023-01-20 18:34:32.404,4,ApplicationFrameHost.exe,0,23.205
706,2023-01-20 18:34:55.609,4,msiexec.exe,0,34.321
707,2023-01-20 18:35:29.930,4,chrome.exe,0,5.042
708,2023-01-20 18:35:34.972,4,msiexec.exe,0,4.034
709,2023-01-20 18:35:39.006,4,chrome.exe,0,4.045
710,2023-01-20 18:35:43.051,4,ApplicationFrameHost.exe,0,3.022
711,2023-01-20 18:35:46.073,4,chrome.exe,0,20.192
712,2023-01-20 18:36:06.265,4,Messenger.exe,0,23.212
713,2023-01-20 18:36:29.477,4,chrome.exe,0,105.978
714,2023-01-20 18:38:15.455,4,Messenger.exe,0,6.16
715,2023-01-20 18:38:21.615,4,chrome.exe,0,69.669
716,2023-01-20 18:39:31.284,4,Messenger.exe,0,4.033
717,2023-01-20 18:39:35.317,4,chrome.exe,0,271.673
718,2023-01-20 18:44:06.990,4,MoNotificationUx.exe,0,1.004
719,2023-01-20 18:44:07.994,4,chrome.exe,0,657.98
720,2023-01-20 18:55:05.974,4,explorer.exe,0,2.02
721,2023-01-20 18:55:07.994,4,chrome.exe,0,224.074
722,2023-01-20 18:58:52.068,4,explorer.exe,0,41.429
723,2023-01-20 18:59:33.497,4,Teams.exe,0,1.011
724,2023-01-20 18:59:34.508,4,explorer.exe,0,50.554
725,2023-01-20 19:00:25.062,4,Teams.exe,0,18.141
726,2023-01-20 19:00:43.203,4,chrome.exe,0,10.115
727,2023-01-20 19:00:53.318,4,Teams.exe,0,13.113
728,2023-01-20 19:01:06.431,4,rundll32.exe,0,2.123
729,2023-01-20 19:01:08.554,4,Teams.exe,0,18.152
730,2023-01-20 19:01:26.706,4,chrome.exe,0,1.014
731,2023-01-20 19:01:27.720,4,Teams.exe,0,2250.695
732,2023-01-20 19:38:58.415,4,explorer.exe,0,9.09
733,2023-01-20 19:39:07.505,4,Teams.exe,0,420.988
734,2023-01-20 19:46:08.493,4,Messenger.exe,0,18.175
735,2023-01-20 19:46:26.668,4,Teams.exe,0,49.415
736,2023-01-20 19:47:16.083,4,Messenger.exe,0,26.284
737,2023-01-20 19:47:42.367,4,Teams.exe,0,15.151
738,2023-01-20 19:47:57.518,4,ShellExperienceHost.exe,0,2.011
739,2023-01-20 19:47:59.529,4,Messenger.exe,0,15.14
740,2023-01-20 19:48:14.669,4,Teams.exe,0,25.223
741,2023-01-20 19:48:39.892,4,Messenger.exe,0,16.143
742,2023-01-20 19:48:56.035,4,Teams.exe,0,94.865
743,2023-01-20 19:50:30.900,4,ShellExperienceHost.exe,0,24.24
744,2023-01-20 19:50:55.140,4,Messenger.exe,0,13.15
745,2023-01-20 19:51:08.290,4,Teams.exe,0,306.742
746,2023-01-20 19:56:15.032,4,chrome.exe,0,69.626
747,2023-01-20 19:57:24.658,4,Teams.exe,0,84.815
748,2023-01-20 19:58:49.473,4,Messenger.exe,0,118.175
749,2023-01-20 20:00:47.648,4,Teams.exe,0,48.434
750,2023-01-20 20:01:36.082,4,Messenger.exe,0,32.287
751,2023-01-20 20:02:08.369,4,Teams.exe,0,12.105
752,2023-01-20 20:02:20.474,4,Messenger.exe,0,1.526
753,2023-01-20 20:02:22.000,4,Teams.exe,0,4.042
754,2023-01-20 20:02:26.042,4,VsDebugConsole.exe,0,1.002
755,2023-01-20 20:02:27.044,4,Teams.exe,0,11.093
756,2023-01-20 20:02:38.137,4,Docker Desktop.exe,0,3.037
757,2023-01-20 20:02:41.174,4,Teams.exe,0,2.019
758,2023-01-20 20:02:43.193,4,Messenger.exe,0,3.038
759,2023-01-20 20:02:46.231,4,Teams.exe,0,595.7
760,2023-01-20 20:12:41.931,4,Messenger.exe,0,6.042
761,2023-01-20 20:12:47.973,4,Teams.exe,0,342.112
762,2023-01-20 20:18:30.085,4,explorer.exe,0,7.059
763,2023-01-20 20:18:37.144,4,DB Browser for SQLite.exe,0,25.243
764,2023-01-20 20:19:02.387,4,explorer.exe,0,2.018
765,2023-01-20 20:19:04.405,4,Teams.exe,0,232.13
766,2023-01-20 20:22:56.535,4,chrome.exe,0,152.021
767,2023-01-20 20:25:28.556,4,ShellExperienceHost.exe,0,2.025
768,2023-01-20 20:25:30.581,4,Messenger.exe,0,8.048
769,2023-01-20 20:25:38.629,4,chrome.exe,0,3.027
770,2023-01-20 20:25:41.656,4,explorer.exe,0,3.02
771,2023-01-20 20:25:44.676,4,DB Browser for SQLite.exe,0,2.011
772,2023-01-20 20:25:46.687,4,explorer.exe,0,7.041
773,2023-01-20 20:25:53.728,4,Messenger.exe,0,21.102
774,2023-01-20 20:26:14.830,4,explorer.exe,0,4.022
775,2023-01-20 20:26:18.852,4,VsDebugConsole.exe,0,0.0
776,2023-01-21 04:11:20.393,4,s0,0,0.0
777,2023-01-21 04:11:20.393,4,VsDebugConsole.exe,0,7.037
778,2023-01-21 04:11:27.430,4,devenv.exe,0,1.002
779,2023-01-21 04:11:28.432,4,explorer.exe,0,73.487
780,2023-01-21 04:12:41.919,4,Messenger.exe,0,28.162
781,2023-01-21 04:13:10.081,4,explorer.exe,0,74.547
782,2023-01-21 04:14:24.628,4,chrome.exe,0,175.33
783,2023-01-21 04:17:19.958,4,Messenger.exe,0,9.078
784,2023-01-21 04:17:29.036,4,chrome.exe,0,1896.824
785,2023-01-21 04:49:05.860,4,Messenger.exe,0,8.066
786,2023-01-21 04:49:13.926,4,chrome.exe,0,744.294
787,2023-01-21 05:01:38.220,4,Messenger.exe,0,2.02
788,2023-01-21 05:01:40.240,4,chrome.exe,0,44.301
789,2023-01-21 05:02:24.541,4,SearchHost.exe,0,6.055
790,2023-01-21 05:02:30.596,4,msedge.exe,0,107.93
791,2023-01-21 05:04:18.526,4,chrome.exe,0,3.035
792,2023-01-21 05:04:21.561,4,Messenger.exe,0,2.01
793,2023-01-21 05:04:23.571,4,explorer.exe,0,19.125
794,2023-01-21 05:04:42.696,4,Messenger.exe,0,74.409
795,2023-01-21 05:05:57.105,4,chrome.exe,0,40.353
796,2023-01-21 05:06:37.458,4,Messenger.exe,0,4.03
797,2023-01-21 05:06:41.488,4,explorer.exe,0,120.746
798,2023-01-21 05:08:42.234,4,VsDebugConsole.exe,0,0.0
799,2023-01-21 23:02:39.588,4,s0,0,0.0
800,2023-01-21 23:02:39.588,4,VsDebugConsole.exe,0,3.023
801,2023-01-21 23:02:42.611,4,devenv.exe,0,2.003
802,2023-01-21 23:02:44.614,4,explorer.exe,0,16.116
803,2023-01-21 23:03:00.730,4,chrome.exe,0,1297.593
804,2023-01-21 23:24:38.323,4,explorer.exe,0,9.084
805,2023-01-21 23:24:47.407,4,chrome.exe,0,138.009
806,2023-01-21 23:27:05.416,4,Messenger.exe,0,11.083
807,2023-01-21 23:27:16.499,4,chrome.exe,0,75.608
808,2023-01-21 23:28:32.107,4,ApplicationFrameHost.exe,0,7.066
809,2023-01-21 23:28:39.173,4,chrome.exe,0,88.73
810,2023-01-21 23:30:07.903,4,Messenger.exe,0,4.035
811,2023-01-21 23:30:11.938,4,chrome.exe,0,1134.387
812,2023-01-21 23:49:06.325,4,Messenger.exe,0,3.022
813,2023-01-21 23:49:09.347,4,chrome.exe,0,106.808
814,2023-01-21 23:50:56.155,4,explorer.exe,0,28.158
815,2023-01-21 23:51:24.313,4,Teams.exe,0,2.009
816,2023-01-21 23:51:26.322,4,explorer.exe,0,42.303
817,2023-01-21 23:52:08.625,4,Teams.exe,0,1.007
818,2023-01-21 23:52:09.632,4,explorer.exe,0,60.485
819,2023-01-21 23:53:10.117,4,Teams.exe,0,34.315
820,2023-01-21 23:53:44.432,4,explorer.exe,0,5.06
821,2023-01-21 23:53:49.492,4,chrome.exe,0,1862.435
822,2023-01-22 00:24:51.927,4,msedge.exe,0,20.166
823,2023-01-22 00:25:12.093,4,chrome.exe,0,5.025
824,2023-01-22 00:25:17.118,4,explorer.exe,0,3.017
825,2023-01-22 00:25:20.135,4,DB Browser for SQLite.exe,0,5.039
826,2023-01-22 00:25:25.174,4,explorer.exe,0,30.194
827,2023-01-22 00:25:55.368,4,Messenger.exe,0,21.112
828,2023-01-22 00:26:16.480,4,explorer.exe,0,8.043
829,2023-01-22 00:26:24.523,4,VsDebugConsole.exe,0,0.0
830,2023-01-22 14:51:24.316,4,s0,0,0.0
831,2023-01-22 14:51:24.316,4,VsDebugConsole.exe,0,4.024
832,2023-01-22 14:51:28.340,4,devenv.exe,0,2.02
833,2023-01-22 14:51:30.360,4,explorer.exe,0,4.022
834,2023-01-22 14:51:34.382,4,chrome.exe,0,1540.459
835,2023-01-22 15:17:14.841,4,explorer.exe,0,16.161
836,2023-01-22 15:17:31.002,4,DB Browser for SQLite.exe,0,242.667
837,2023-01-22 15:21:33.669,4,explorer.exe,0,1.005
838,2023-01-22 15:21:34.674,4,VsDebugConsole.exe,0,2.012
839,2023-01-22 15:21:36.686,4,explorer.exe,0,10.055
840,2023-01-22 15:21:46.741,4,chrome.exe,0,1042.782
841,2023-01-22 15:39:09.523,4,explorer.exe,0,5.041
842,2023-01-22 15:39:14.564,4,chrome.exe,0,8370.358
843,2023-01-22 17:58:44.922,4,explorer.exe,0,3.024
844,2023-01-22 17:58:47.946,4,Messenger.exe,0,273.472
845,2023-01-22 18:03:21.418,4,chrome.exe,0,108.711
846,2023-01-22 18:05:10.129,4,Messenger.exe,0,49.258
847,2023-01-22 18:05:59.387,4,chrome.exe,0,24.172
848,2023-01-22 18:06:23.559,4,explorer.exe,0,14.11
849,2023-01-22 18:06:37.669,4,SearchHost.exe,0,5.037
850,2023-01-22 18:06:42.706,4,explorer.exe,0,1.006
851,2023-01-22 18:06:43.712,4,Messenger.exe,0,20.106
852,2023-01-22 18:07:03.818,4,ShellExperienceHost.exe,0,2.011
853,2023-01-22 18:07:05.829,4,explorer.exe,0,5.025
854,2023-01-22 18:07:10.854,4,ShellExperienceHost.exe,0,1.007
855,2023-01-22 18:07:11.861,4,explorer.exe,0,1.006
856,2023-01-22 18:07:12.867,4,Messenger.exe,0,12.072
857,2023-01-22 18:07:24.939,4,explorer.exe,0,2.009
858,2023-01-22 18:07:26.948,4,chrome.exe,0,4703.125
859,2023-01-22 19:25:50.073,4,explorer.exe,0,3.029
860,2023-01-22 19:25:53.102,4,Messenger.exe,0,2.015
861,2023-01-22 19:25:55.117,4,chrome.exe,0,3.023
862,2023-01-22 19:25:58.140,4,SearchHost.exe,0,3.037
863,2023-01-22 19:26:01.177,4,ApplicationFrameHost.exe,0,17.193
864,2023-01-22 19:26:18.370,4,chrome.exe,0,1533.276
865,2023-01-22 19:51:51.646,4,VsDebugConsole.exe,0,2.026
866,2023-01-22 19:51:53.672,4,chrome.exe,0,2758.655
867,2023-01-22 20:37:52.327,4,SearchHost.exe,0,3.023
868,2023-01-22 20:37:55.350,4,chrome.exe,0,593.416
869,2023-01-22 20:47:48.766,4,SearchHost.exe,0,3.135
870,2023-01-22 20:47:51.901,4,chrome.exe,0,3757.708
871,2023-01-22 21:50:29.609,4,Messenger.exe,0,33.292
872,2023-01-22 21:51:02.901,4,chrome.exe,0,1431.171
873,2023-01-22 22:14:54.072,4,VsDebugConsole.exe,0,2.012
874,2023-01-22 22:14:56.084,4,conhost.exe,0,5.043
875,2023-01-22 22:15:01.127,4,VsDebugConsole.exe,0,0.0
876,2023-01-23 00:41:07.866,4,s0,0,0.0
877,2023-01-23 00:41:07.866,4,VsDebugConsole.exe,0,6.035
878,2023-01-23 00:41:13.901,4,devenv.exe,0,1.005
879,2023-01-23 00:41:14.906,4,chrome.exe,0,3.017
880,2023-01-23 00:41:17.923,4,Messenger.exe,0,933.342
881,2023-01-23 00:56:51.265,4,explorer.exe,0,5.039
882,2023-01-23 00:56:56.304,4,chrome.exe,0,2629.907
883,2023-01-23 01:40:46.211,4,Messenger.exe,0,4.036
884,2023-01-23 01:40:50.247,4,chrome.exe,0,107.974
885,2023-01-23 01:42:38.221,4,VsDebugConsole.exe,0,2.118
886,2023-01-23 01:42:40.339,4,chrome.exe,0,7291.96
887,2023-01-23 03:44:12.299,4,LockApp.exe,0,7.055
888,2023-01-23 03:44:19.354,4,chrome.exe,0,40.241
889,2023-01-23 03:44:59.595,4,VsDebugConsole.exe,0,14.095
890,2023-01-23 03:45:13.690,4,chrome.exe,0,1324.759
891,2023-01-23 04:07:18.449,4,Messenger.exe,0,3.051
892,2023-01-23 04:07:21.500,4,chrome.exe,0,12.08
893,2023-01-23 04:07:33.580,4,Messenger.exe,0,486.786
894,2023-01-23 04:15:40.366,4,chrome.exe,0,91.679
895,2023-01-23 04:17:12.045,4,Messenger.exe,0,8.032
896,2023-01-23 04:17:20.077,4,chrome.exe,0,423.136
897,2023-01-23 04:24:23.213,4,Messenger.exe,0,32.233
898,2023-01-23 04:24:55.446,4,chrome.exe,0,1890.159
899,2023-01-23 04:56:25.605,4,Messenger.exe,0,4.017
900,2023-01-23 04:56:29.622,4,chrome.exe,0,965.304
901,2023-01-23 05:12:34.926,4,Teams.exe,0,2.01
902,2023-01-23 05:12:36.936,4,explorer.exe,0,76.654
903,2023-01-23 05:13:53.590,4,Teams.exe,0,1.01
904,2023-01-23 05:13:54.600,4,chrome.exe,0,26.189
905,2023-01-23 05:14:20.789,4,Messenger.exe,0,36.293
906,2023-01-23 05:14:57.082,4,chrome.exe,0,32.211
907,2023-01-23 05:15:29.293,4,VsDebugConsole.exe,0,3.028
908,2023-01-23 05:15:32.321,4,explorer.exe,0,1.014
909,2023-01-23 05:15:33.335,4,VsDebugConsole.exe,0,2.02
910,2023-01-23 05:15:35.355,4,explorer.exe,0,45.385
911,2023-01-23 05:16:20.740,4,VsDebugConsole.exe,0,7.073
912,2023-01-23 05:16:27.813,4,SearchHost.exe,0,4.037
913,2023-01-23 05:16:31.850,4,VsDebugConsole.exe,0,1.004
914,2023-01-23 05:16:32.854,4,msteams.exe,0,6.073
915,2023-01-23 05:16:38.927,4,VsDebugConsole.exe,0,2.013
916,2023-01-23 05:16:40.940,4,SearchHost.exe,0,4.04
917,2023-01-23 05:16:44.980,4,explorer.exe,0,1.004
918,2023-01-23 05:16:45.984,4,msteams.exe,0,18.147
919,2023-01-23 05:17:04.131,4,VsDebugConsole.exe,0,1.007
920,2023-01-23 05:17:05.138,4,msteams.exe,0,1.114
921,2023-01-23 05:17:06.252,4,SearchHost.exe,0,1.005
922,2023-01-23 05:17:07.257,4,msteams.exe,0,3.019
923,2023-01-23 05:17:10.276,4,chrome.exe,0,6.177
924,2023-01-23 05:17:16.453,4,msteams.exe,0,3.018
925,2023-01-23 05:17:19.471,4,VsDebugConsole.exe,0,1.108
926,2023-01-23 05:17:20.579,4,SearchHost.exe,0,4.027
927,2023-01-23 05:17:24.606,4,msteams.exe,0,4.039
928,2023-01-23 05:17:28.645,4,VsDebugConsole.exe,0,1.002
929,2023-01-23 05:17:29.647,4,SearchHost.exe,0,6.048
930,2023-01-23 05:17:35.695,4,VsDebugConsole.exe,0,2.016
931,2023-01-23 05:17:37.711,4,Teams.exe,0,61.496
932,2023-01-23 05:18:39.207,4,explorer.exe,0,3.018
933,2023-01-23 05:18:42.225,4,Acrobat.exe,0,8.051
934,2023-01-23 05:18:50.276,4,explorer.exe,0,2.01
935,2023-01-23 05:18:52.286,4,Teams.exe,0,175.43
936,2023-01-23 05:21:47.716,4,chrome.exe,0,254.754
937,2023-01-23 05:26:02.470,4,Teams.exe,0,6.063
938,2023-01-23 05:26:08.533,4,chrome.exe,0,158.156
939,2023-01-23 05:28:46.689,4,Teams.exe,0,25.223
940,2023-01-23 05:29:11.912,4,explorer.exe,0,4.029
941,2023-01-23 05:29:15.941,4,Acrobat.exe,0,41.281
942,2023-01-23 05:29:57.222,4,explorer.exe,0,2.009
