,MEASUREMENT_TIME,VALUE,Time_Used
947,2023-01-18 19:45:07.950,Zoom.exe,84.843
948,2023-01-18 19:46:32.793,chrome.exe,228.216
949,2023-01-18 19:50:21.009,Zoom.exe,5.02
950,2023-01-18 19:50:26.029,chrome.exe,38.349
951,2023-01-18 19:51:04.378,Zoom.exe,1.006
952,2023-01-18 19:51:05.384,chrome.exe,30.274
953,2023-01-18 19:51:35.658,Zoom.exe,17.157
954,2023-01-18 19:51:52.815,chrome.exe,146.426
955,2023-01-18 19:54:19.241,Zoom.exe,7.085
956,2023-01-18 19:54:26.326,chrome.exe,52.445
957,2023-01-18 19:55:18.771,Zoom.exe,2.009
958,2023-01-18 19:55:20.780,chrome.exe,118.022
959,2023-01-18 19:57:18.802,Zoom.exe,4.028
960,2023-01-18 19:57:22.830,chrome.exe,1830.846
961,2023-01-18 20:27:53.676,VsDebugConsole.exe,7.027
962,2023-01-18 20:28:00.703,chrome.exe,756.03
963,2023-01-18 20:40:36.733,SearchApp.exe,5.165
964,2023-01-18 20:40:41.898,explorer.exe,1.001
965,2023-01-18 20:40:42.899,Code.exe,20.415
966,2023-01-18 20:41:03.314,chrome.exe,129.451
967,2023-01-18 20:43:12.765,Code.exe,185.424
968,2023-01-18 20:46:18.189,chrome.exe,46.355
969,2023-01-18 20:47:04.544,ShellExperienceHost.exe,17.181
970,2023-01-18 20:47:21.725,chrome.exe,83.846
971,2023-01-18 20:48:45.571,Code.exe,150.54
972,2023-01-18 20:51:16.111,chrome.exe,131.289
973,2023-01-18 20:53:27.400,Code.exe,10.096
974,2023-01-18 20:53:37.496,chrome.exe,10.094
975,2023-01-18 20:53:47.590,Code.exe,150.497
976,2023-01-18 20:56:18.087,chrome.exe,4.038
977,2023-01-18 20:56:22.125,Code.exe,50.476
978,2023-01-18 20:57:12.601,chrome.exe,11.088
979,2023-01-18 20:57:23.689,Code.exe,11.111
980,2023-01-18 20:57:34.800,SnippingTool.exe,7.066
981,2023-01-18 20:57:41.866,chrome.exe,16.17
982,2023-01-18 20:57:58.036,SnippingTool.exe,5.038
983,2023-01-18 20:58:03.074,Code.exe,31.311
984,2023-01-18 20:58:34.385,chrome.exe,7.08
985,2023-01-18 20:58:41.465,Code.exe,10.1
986,2023-01-18 20:58:51.565,chrome.exe,62.504
987,2023-01-18 20:59:54.069,Code.exe,7.08
988,2023-01-18 21:00:01.149,chrome.exe,93.015
989,2023-01-18 21:01:34.164,Code.exe,141.128
990,2023-01-18 21:03:55.292,chrome.exe,17.151
991,2023-01-18 21:04:12.443,Code.exe,3.014
992,2023-01-18 21:04:15.457,chrome.exe,13.097
993,2023-01-18 21:04:28.554,Code.exe,171.633
994,2023-01-18 21:07:20.187,chrome.exe,594.195
995,2023-01-18 21:17:14.382,Code.exe,8.075
996,2023-01-18 21:17:22.457,explorer.exe,1.004
997,2023-01-18 21:17:23.461,chrome.exe,15.179
998,2023-01-18 21:17:38.640,Code.exe,37.362
999,2023-01-18 21:18:16.002,chrome.exe,5.041
1000,2023-01-18 21:18:21.043,Code.exe,2.026
1001,2023-01-18 21:18:23.069,chrome.exe,1.007
1002,2023-01-18 21:18:24.076,explorer.exe,1.015
1003,2023-01-18 21:18:25.091,chrome.exe,3197.018
1004,2023-01-18 22:11:42.109,VsDebugConsole.exe,2.02
1005,2023-01-18 22:11:44.129,chrome.exe,38.322
1006,2023-01-18 22:12:22.451,chrome.exe,7.077
1007,2023-01-18 22:12:29.528,chrome.exe,5.041
1008,2023-01-18 22:12:34.569,SnippingTool.exe,3.03
1009,2023-01-18 22:12:37.599,explorer.exe,7.075
1010,2023-01-18 22:12:44.674,chrome.exe,101.003
1011,2023-01-18 22:14:25.677,explorer.exe,1.014
1012,2023-01-18 22:14:26.691,chrome.exe,49.459
1013,2023-01-18 22:15:16.150,explorer.exe,1.004
1014,2023-01-18 22:15:17.154,chrome.exe,72.728
1015,2023-01-18 22:16:29.882,explorer.exe,1.013
1016,2023-01-18 22:16:30.895,chrome.exe,1.001
1017,2023-01-18 22:16:31.896,explorer.exe,3.024
1018,2023-01-18 22:16:34.920,chrome.exe,31.295
1019,2023-01-18 22:17:06.215,explorer.exe,1.002
1020,2023-01-18 22:17:07.217,chrome.exe,9.096
1021,2023-01-18 22:17:16.313,explorer.exe,2.019
1022,2023-01-18 22:17:18.332,chrome.exe,3.094
1023,2023-01-18 22:17:21.426,explorer.exe,1.002
1024,2023-01-18 22:17:22.428,chrome.exe,5.048
1025,2023-01-18 22:17:27.476,explorer.exe,2.028
1026,2023-01-18 22:17:29.504,chrome.exe,27.261
1027,2023-01-18 22:17:56.765,explorer.exe,1.015
1028,2023-01-18 22:17:57.780,chrome.exe,16.304
1029,2023-01-18 22:18:14.084,explorer.exe,1.011
1030,2023-01-18 22:18:15.095,chrome.exe,19.146
1031,2023-01-18 22:18:34.241,explorer.exe,1.002
1032,2023-01-18 22:18:35.243,chrome.exe,23.338
1033,2023-01-18 22:18:58.581,explorer.exe,1.014
1034,2023-01-18 22:18:59.595,chrome.exe,19.137
1035,2023-01-18 22:19:18.732,explorer.exe,1.057
1036,2023-01-18 22:19:19.789,chrome.exe,21.155
1037,2023-01-18 22:19:40.944,explorer.exe,2.022
1038,2023-01-18 22:19:42.966,chrome.exe,4.029
1039,2023-01-18 22:19:46.995,explorer.exe,1.014
1040,2023-01-18 22:19:48.009,chrome.exe,283.926
1041,2023-01-18 22:24:31.935,ShellExperienceHost.exe,1.012
1042,2023-01-18 22:24:32.947,chrome.exe,1269.867
1043,2023-01-18 22:45:42.814,VsDebugConsole.exe,2.017
1044,2023-01-18 22:45:44.831,Code.exe,2.021
1045,2023-01-18 22:45:46.852,VsDebugConsole.exe,2.022
1046,2023-01-18 22:45:48.874,Code.exe,1.013
1047,2023-01-18 22:45:49.887,VsDebugConsole.exe,3.022
1048,2023-01-18 22:45:52.909,chrome.exe,450.541
1049,2023-01-18 22:53:23.450,rstudio.exe,2.025
1050,2023-01-18 22:53:25.475,mintty.exe,2.023
1051,2023-01-18 22:53:27.498,rstudio.exe,1.014
1052,2023-01-18 22:53:28.512,chrome.exe,2.029
1053,2023-01-18 22:53:30.541,VsDebugConsole.exe,1.01
1054,2023-01-18 22:53:31.551,chrome.exe,10.083
1055,2023-01-18 22:53:41.634,VsDebugConsole.exe,0.0
1056,2023-01-19 08:56:21.638,s0,0.0
1057,2023-01-19 08:56:21.638,chrome.exe,37.388
1058,2023-01-19 08:56:59.026,GoogleDriveFS.exe,27.283
1059,2023-01-19 08:57:26.309,chrome.exe,84.745
1060,2023-01-19 08:58:51.054,ShellExperienceHost.exe,3.024
1061,2023-01-19 08:58:54.078,chrome.exe,31.211
1062,2023-01-19 08:59:25.289,explorer.exe,1.009
1063,2023-01-19 08:59:26.298,ShellExperienceHost.exe,2.031
1064,2023-01-19 08:59:28.329,chrome.exe,498.915
1065,2023-01-19 09:07:47.244,rstudio.exe,9.103
1066,2023-01-19 09:07:56.347,chrome.exe,737.532
1067,2023-01-19 09:20:13.879,SnippingTool.exe,9.058
1068,2023-01-19 09:20:22.937,chrome.exe,164.41
1069,2023-01-19 09:23:07.347,SnippingTool.exe,1.014
1070,2023-01-19 09:23:08.361,chrome.exe,1.004
1071,2023-01-19 09:23:09.365,SnippingTool.exe,10.047
1072,2023-01-19 09:23:19.412,chrome.exe,11.091
1073,2023-01-19 09:23:30.503,explorer.exe,1.015
1074,2023-01-19 09:23:31.518,chrome.exe,13.095
1075,2023-01-19 09:23:44.613,SnippingTool.exe,5.019
1076,2023-01-19 09:23:49.632,chrome.exe,28.295
1077,2023-01-19 09:24:17.927,SnippingTool.exe,1.003
1078,2023-01-19 09:24:18.930,chrome.exe,1.011
1079,2023-01-19 09:24:19.941,SnippingTool.exe,4.031
1080,2023-01-19 09:24:23.972,chrome.exe,520.818
1081,2023-01-19 09:33:04.790,rstudio.exe,365.009
1082,2023-01-19 09:39:09.799,chrome.exe,12.08
1083,2023-01-19 09:39:21.879,rstudio.exe,250.82
1084,2023-01-19 09:43:32.699,chrome.exe,2.136
1085,2023-01-19 09:43:34.835,rstudio.exe,2.052
1086,2023-01-19 09:43:36.887,chrome.exe,10.083
1087,2023-01-19 09:43:46.970,rstudio.exe,60.739
1088,2023-01-19 09:44:47.709,chrome.exe,674.172
1089,2023-01-19 09:56:01.881,explorer.exe,12.115
1090,2023-01-19 09:56:13.996,chrome.exe,1.005
1091,2023-01-19 09:56:15.001,rstudio.exe,479.419
1092,2023-01-19 10:04:14.420,chrome.exe,12.077
1093,2023-01-19 10:04:26.497,mintty.exe,1.002
1094,2023-01-19 10:04:27.499,VsDebugConsole.exe,2.008
1095,2023-01-19 10:04:29.507,mintty.exe,2.014
1096,2023-01-19 10:04:31.521,rstudio.exe,1.013
1097,2023-01-19 10:04:32.534,mintty.exe,3.015
1098,2023-01-19 10:04:35.549,rstudio.exe,316.232
1099,2023-01-19 10:09:51.781,chrome.exe,246.766
1100,2023-01-19 10:13:58.547,explorer.exe,1.015
1101,2023-01-19 10:13:59.562,rstudio.exe,297.15
1102,2023-01-19 10:18:56.712,explorer.exe,30.328
1103,2023-01-19 10:19:27.040,ApplicationFrameHost.exe,1311.281
1104,2023-01-19 10:41:18.321,SearchApp.exe,3.007
1105,2023-01-19 10:41:21.328,explorer.exe,3.008
1106,2023-01-19 10:41:24.336,Zoom.exe,1578.882
1107,2023-01-19 11:07:43.218,ApplicationFrameHost.exe,2918.73
1108,2023-01-19 11:56:21.948,chrome.exe,1154.558
1109,2023-01-19 12:15:36.506,explorer.exe,22.201
1110,2023-01-19 12:15:58.707,chrome.exe,145.176
1111,2023-01-19 12:18:23.883,explorer.exe,3.024
1112,2023-01-19 12:18:26.907,chrome.exe,1791.918
1113,2023-01-19 12:48:18.825,VsDebugConsole.exe,2.005
1114,2023-01-19 12:48:20.830,explorer.exe,1.002
1115,2023-01-19 12:48:21.832,ApplicationFrameHost.exe,2.014
1116,2023-01-19 12:48:23.846,explorer.exe,1.002
1117,2023-01-19 12:48:24.848,chrome.exe,842.164
1118,2023-01-19 13:02:27.012,VsDebugConsole.exe,4.033
1119,2023-01-19 13:02:31.045,chrome.exe,15.108
1120,2023-01-19 13:02:46.153,rstudio.exe,6.053
1121,2023-01-19 13:02:52.206,explorer.exe,1.015
1122,2023-01-19 13:02:53.221,chrome.exe,2.014
1123,2023-01-19 13:02:55.235,devenv.exe,1.008
1124,2023-01-19 13:02:56.243,VsDebugConsole.exe,0.0
1125,2023-01-19 19:00:06.783,s0,0.0
1126,2023-01-19 19:00:06.783,VsDebugConsole.exe,4.033
1127,2023-01-19 19:00:10.816,chrome.exe,31.224
1128,2023-01-19 19:00:42.040,VsDebugConsole.exe,2.008
1129,2023-01-19 19:00:44.048,chrome.exe,66.478
1130,2023-01-19 19:01:50.526,SearchApp.exe,5.06
1131,2023-01-19 19:01:55.586,explorer.exe,1.01
1132,2023-01-19 19:01:56.596,Code.exe,28.208
1133,2023-01-19 19:02:24.804,chrome.exe,3.021
1134,2023-01-19 19:02:27.825,Code.exe,29.229
1135,2023-01-19 19:02:57.054,chrome.exe,54.589
1136,2023-01-19 19:03:51.643,Code.exe,41.305
1137,2023-01-19 19:04:32.948,chrome.exe,5.049
1138,2023-01-19 19:04:37.997,Code.exe,41.321
1139,2023-01-19 19:05:19.318,GitHub.UI.exe,5.038
1140,2023-01-19 19:05:24.356,Code.exe,12.104
1141,2023-01-19 19:05:36.460,GitHub.UI.exe,4.043
1142,2023-01-19 19:05:40.503,chrome.exe,20.111
1143,2023-01-19 19:06:00.614,Code.exe,1.002
1144,2023-01-19 19:06:01.616,GitHub.UI.exe,2.013
1145,2023-01-19 19:06:03.629,explorer.exe,5.033
1146,2023-01-19 19:06:08.662,Code.exe,141.214
1147,2023-01-19 19:08:29.876,VsDebugConsole.exe,4.025
1148,2023-01-19 19:08:33.901,chrome.exe,36.303
1149,2023-01-19 19:09:10.204,Code.exe,11.118
1150,2023-01-19 19:09:21.322,rundll32.exe,2.017
1151,2023-01-19 19:09:23.339,Code.exe,22.225
1152,2023-01-19 19:09:45.564,VsDebugConsole.exe,1.002
1153,2023-01-19 19:09:46.566,Code.exe,1.009
1154,2023-01-19 19:09:47.575,explorer.exe,1.01
1155,2023-01-19 19:09:48.585,chrome.exe,35.272
1156,2023-01-19 19:10:23.857,Code.exe,75.69
1157,2023-01-19 19:11:39.547,devenv.exe,1.017
1158,2023-01-19 19:11:40.564,explorer.exe,2.016
1159,2023-01-19 19:11:42.580,chrome.exe,36.291
1160,2023-01-19 19:12:18.871,Code.exe,166.548
1161,2023-01-19 19:15:05.419,chrome.exe,14.132
1162,2023-01-19 19:15:19.551,Code.exe,156.302
1163,2023-01-19 19:17:55.853,chrome.exe,2.024
1164,2023-01-19 19:17:57.877,Code.exe,50.411
1165,2023-01-19 19:18:48.288,chrome.exe,75.544
1166,2023-01-19 19:20:03.832,Code.exe,30.279
1167,2023-01-19 19:20:34.111,chrome.exe,8.087
1168,2023-01-19 19:20:42.198,Code.exe,3.02
1169,2023-01-19 19:20:45.218,chrome.exe,4.042
1170,2023-01-19 19:20:49.260,Code.exe,57.484
1171,2023-01-19 19:21:46.744,devenv.exe,15.128
1172,2023-01-19 19:22:01.872,Code.exe,10.094
1173,2023-01-19 19:22:11.966,devenv.exe,2.025
1174,2023-01-19 19:22:13.991,chrome.exe,21.173
1175,2023-01-19 19:22:35.164,Code.exe,2.007
1176,2023-01-19 19:22:37.171,chrome.exe,23.243
1177,2023-01-19 19:23:00.414,Code.exe,125.181
1178,2023-01-19 19:25:05.595,chrome.exe,16.089
1179,2023-01-19 19:25:21.684,Code.exe,110.989
1180,2023-01-19 19:27:12.673,chrome.exe,28.2
1181,2023-01-19 19:27:40.873,Code.exe,117.162
1182,2023-01-19 19:29:38.035,chrome.exe,128.922
1183,2023-01-19 19:31:46.957,Zoom.exe,11.068
1184,2023-01-19 19:31:58.025,explorer.exe,1.003
1185,2023-01-19 19:31:59.028,ShellExperienceHost.exe,5.048
1186,2023-01-19 19:32:04.076,Zoom.exe,32.284
1187,2023-01-19 19:32:36.360,chrome.exe,12.123
1188,2023-01-19 19:32:48.483,Zoom.exe,3.013
1189,2023-01-19 19:32:51.496,chrome.exe,4.022
1190,2023-01-19 19:32:55.518,Zoom.exe,17.139
1191,2023-01-19 19:33:12.657,chrome.exe,2.014
1192,2023-01-19 19:33:14.671,Zoom.exe,2.007
1193,2023-01-19 19:33:16.678,chrome.exe,9.062
1194,2023-01-19 19:33:25.740,Zoom.exe,4.037
1195,2023-01-19 19:33:29.777,Zoom.exe,2.021
1196,2023-01-19 19:33:31.798,chrome.exe,1.005
1197,2023-01-19 19:33:32.803,Zoom.exe,1.005
1198,2023-01-19 19:33:33.808,chrome.exe,4.139
1199,2023-01-19 19:33:37.947,Zoom.exe,2.028
1200,2023-01-19 19:33:39.975,chrome.exe,8.035
1201,2023-01-19 19:33:48.010,Zoom.exe,36.43
1202,2023-01-19 19:34:24.440,chrome.exe,7.048
1203,2023-01-19 19:34:31.488,Zoom.exe,99.09
1204,2023-01-19 19:36:10.578,chrome.exe,31.271
1205,2023-01-19 19:36:41.849,Zoom.exe,2.015
1206,2023-01-19 19:36:43.864,explorer.exe,2.019
1207,2023-01-19 19:36:45.883,chrome.exe,7.061
1208,2023-01-19 19:36:52.944,Zoom.exe,4.045
1209,2023-01-19 19:36:56.989,Zoom.exe,65.595
1210,2023-01-19 19:38:02.584,ShellExperienceHost.exe,2.02
1211,2023-01-19 19:38:04.604,Zoom.exe,140.269
1212,2023-01-19 19:40:24.873,explorer.exe,20.185
1213,2023-01-19 19:40:45.058,OpenWith.exe,1.011
1214,2023-01-19 19:40:46.069,explorer.exe,8.044
1215,2023-01-19 19:40:54.113,DB Browser for SQLite.exe,47.436
1216,2023-01-19 19:41:41.549,Zoom.exe,2.024
1217,2023-01-19 19:41:43.573,DB Browser for SQLite.exe,1.005
1218,2023-01-19 19:41:44.578,Zoom.exe,309.747
1219,2023-01-19 19:46:54.325,DB Browser for SQLite.exe,5.039
1220,2023-01-19 19:46:59.364,Zoom.exe,8.059
1221,2023-01-19 19:47:07.423,Code.exe,3.023
1222,2023-01-19 19:47:10.446,Zoom.exe,301.804
1223,2023-01-19 19:52:12.250,Code.exe,38.375
1224,2023-01-19 19:52:50.625,explorer.exe,1.121
1225,2023-01-19 19:52:51.746,chrome.exe,46.422
1226,2023-01-19 19:53:38.168,Zoom.exe,2.021
1227,2023-01-19 19:53:40.189,chrome.exe,3.036
1228,2023-01-19 19:53:43.225,Zoom.exe,1.012
1229,2023-01-19 19:53:44.237,chrome.exe,138.358
1230,2023-01-19 19:56:02.595,Zoom.exe,2.019
1231,2023-01-19 19:56:04.614,chrome.exe,60.547
1232,2023-01-19 19:57:05.161,Zoom.exe,4.036
1233,2023-01-19 19:57:09.197,chrome.exe,763.323
1234,2023-01-19 20:09:52.520,DB Browser for SQLite.exe,7.048
1235,2023-01-19 20:09:59.568,chrome.exe,22.172
1236,2023-01-19 20:10:21.740,DB Browser for SQLite.exe,4.019
1237,2023-01-19 20:10:25.759,chrome.exe,105.731
1238,2023-01-19 20:12:11.490,DB Browser for SQLite.exe,8.061
1239,2023-01-19 20:12:19.551,chrome.exe,1.001
1240,2023-01-19 20:12:20.552,DB Browser for SQLite.exe,2.035
1241,2023-01-19 20:12:22.587,SnippingTool.exe,1.015
1242,2023-01-19 20:12:23.602,DB Browser for SQLite.exe,1.029
1243,2023-01-19 20:12:24.631,SnippingTool.exe,8.063
1244,2023-01-19 20:12:32.694,DB Browser for SQLite.exe,1.015
1245,2023-01-19 20:12:33.709,SnippingTool.exe,11.084
1246,2023-01-19 20:12:44.793,chrome.exe,25.226
1247,2023-01-19 20:13:10.019,DB Browser for SQLite.exe,8.049
1248,2023-01-19 20:13:18.068,SnippingTool.exe,14.116
1249,2023-01-19 20:13:32.184,DB Browser for SQLite.exe,3.043
1250,2023-01-19 20:13:35.227,SnippingTool.exe,2.013
1251,2023-01-19 20:13:37.240,DB Browser for SQLite.exe,1.0
1252,2023-01-19 20:13:38.240,SnippingTool.exe,6.07
1253,2023-01-19 20:13:44.310,chrome.exe,175.367
1254,2023-01-19 20:16:39.677,explorer.exe,49.375
1255,2023-01-19 20:17:29.052,chrome.exe,294.36
1256,2023-01-19 20:22:23.412,DB Browser for SQLite.exe,10.101
1257,2023-01-19 20:22:33.513,chrome.exe,142.191
1258,2023-01-19 20:24:55.704,Code.exe,9.06
1259,2023-01-19 20:25:04.764,chrome.exe,179.459
1260,2023-01-19 20:28:04.223,DB Browser for SQLite.exe,3.026
1261,2023-01-19 20:28:07.249,SnippingTool.exe,7.068
1262,2023-01-19 20:28:14.317,chrome.exe,1396.678
1263,2023-01-19 20:51:30.995,ShellExperienceHost.exe,5.047
1264,2023-01-19 20:51:36.042,chrome.exe,1077.192
1265,2023-01-19 21:09:33.234,explorer.exe,1.014
1266,2023-01-19 21:09:34.248,chrome.exe,430.632
1267,2023-01-19 21:16:44.880,SearchApp.exe,3.032
1268,2023-01-19 21:16:47.912,ApplicationFrameHost.exe,7.076
1269,2023-01-19 21:16:54.988,chrome.exe,3520.85
1270,2023-01-19 22:15:35.838,explorer.exe,1.015
1271,2023-01-19 22:15:36.853,chrome.exe,1.013
1272,2023-01-19 22:15:37.866,explorer.exe,1.008
1273,2023-01-19 22:15:38.874,chrome.exe,1440.312
1274,2023-01-19 22:39:39.186,chrome.exe,2.066
1275,2023-01-19 22:39:41.252,chrome.exe,126.908
1276,2023-01-19 22:41:48.160,explorer.exe,10.09
1277,2023-01-19 22:41:58.250,msedge.exe,1.013
1278,2023-01-19 22:41:59.263,chrome.exe,6.026
1279,2023-01-19 22:42:05.289,explorer.exe,1.005
1280,2023-01-19 22:42:06.294,chrome.exe,3.028
1281,2023-01-19 22:42:09.322,explorer.exe,1.104
1282,2023-01-19 22:42:10.426,chrome.exe,1.014
1283,2023-01-19 22:42:11.440,explorer.exe,1.015
1284,2023-01-19 22:42:12.455,chrome.exe,4.018
1285,2023-01-19 22:42:16.473,explorer.exe,1.004
1286,2023-01-19 22:42:17.477,chrome.exe,1.01
1287,2023-01-19 22:42:18.487,explorer.exe,2.015
1288,2023-01-19 22:42:20.502,chrome.exe,2.017
1289,2023-01-19 22:42:22.519,explorer.exe,1.015
1290,2023-01-19 22:42:23.534,chrome.exe,2.022
1291,2023-01-19 22:42:25.556,msedge.exe,15.146
1292,2023-01-19 22:42:40.702,chrome.exe,4.011
1293,2023-01-19 22:42:44.713,explorer.exe,2.017
1294,2023-01-19 22:42:46.730,msedge.exe,2.028
1295,2023-01-19 22:42:48.758,chrome.exe,5.044
1296,2023-01-19 22:42:53.802,msedge.exe,2.012
1297,2023-01-19 22:42:55.814,chrome.exe,1653.15
1298,2023-01-19 23:10:28.964,Code.exe,1.015
1299,2023-01-19 23:10:29.979,chrome.exe,1.014
1300,2023-01-19 23:10:30.993,VsDebugConsole.exe,4.042
1301,2023-01-19 23:10:35.035,chrome.exe,4.018
1302,2023-01-19 23:10:39.053,Code.exe,5.039
1303,2023-01-19 23:10:44.092,chrome.exe,6.047
1304,2023-01-19 23:10:50.139,VsDebugConsole.exe,4.018
1305,2023-01-19 23:10:54.157,chrome.exe,244.558
1306,2023-01-19 23:14:58.715,VsDebugConsole.exe,0.0
1307,2023-01-20 09:03:10.284,s0,0.0
1308,2023-01-20 09:03:10.284,VsDebugConsole.exe,2.048
1309,2023-01-20 09:03:12.332,explorer.exe,1.112
1310,2023-01-20 09:03:13.444,chrome.exe,169.722
1311,2023-01-20 09:06:03.166,devenv.exe,4.154
1312,2023-01-20 09:06:07.320,explorer.exe,1.003
1313,2023-01-20 09:06:08.323,devenv.exe,1.015
1314,2023-01-20 09:06:09.338,explorer.exe,1.116
1315,2023-01-20 09:06:10.454,chrome.exe,2.02
1316,2023-01-20 09:06:12.474,DB Browser for SQLite.exe,8.054
1317,2023-01-20 09:06:20.528,chrome.exe,58.415
1318,2023-01-20 09:07:18.943,DB Browser for SQLite.exe,20.181
1319,2023-01-20 09:07:39.124,chrome.exe,198.739
1320,2023-01-20 09:10:57.863,Code.exe,9.087
1321,2023-01-20 09:11:06.950,chrome.exe,5.024
1322,2023-01-20 09:11:11.974,Code.exe,27.253
1323,2023-01-20 09:11:39.227,chrome.exe,73.693
1324,2023-01-20 09:12:52.920,DB Browser for SQLite.exe,17.167
1325,2023-01-20 09:13:10.087,SnippingTool.exe,7.059
1326,2023-01-20 09:13:17.146,DB Browser for SQLite.exe,2.008
1327,2023-01-20 09:13:19.154,SnippingTool.exe,8.077
1328,2023-01-20 09:13:27.231,chrome.exe,249.81
1329,2023-01-20 09:17:37.041,Code.exe,286.797
1330,2023-01-20 09:22:23.838,chrome.exe,79.618
1331,2023-01-20 09:23:43.456,explorer.exe,63.5
1332,2023-01-20 09:24:46.956,DB Browser for SQLite.exe,4.045
1333,2023-01-20 09:24:51.001,chrome.exe,28.195
1334,2023-01-20 09:25:19.196,explorer.exe,3.03
1335,2023-01-20 09:25:22.226,DB Browser for SQLite.exe,48.455
1336,2023-01-20 09:26:10.681,chrome.exe,7.156
1337,2023-01-20 09:26:17.837,explorer.exe,8.075
1338,2023-01-20 09:26:25.912,DB Browser for SQLite.exe,6.057
1339,2023-01-20 09:26:31.969,explorer.exe,4.046
1340,2023-01-20 09:26:36.015,DB Browser for SQLite.exe,4.038
1341,2023-01-20 09:26:40.053,explorer.exe,11.089
1342,2023-01-20 09:26:51.142,DB Browser for SQLite.exe,8.07
1343,2023-01-20 09:26:59.212,explorer.exe,4.007
1344,2023-01-20 09:27:03.219,DB Browser for SQLite.exe,5.04
1345,2023-01-20 09:27:08.259,explorer.exe,5.071
1346,2023-01-20 09:27:13.330,DB Browser for SQLite.exe,4.06
1347,2023-01-20 09:27:17.390,explorer.exe,7.056
1348,2023-01-20 09:27:24.446,DB Browser for SQLite.exe,34.3
1349,2023-01-20 09:27:58.746,explorer.exe,2.021
1350,2023-01-20 09:28:00.767,DB Browser for SQLite.exe,8.089
1351,2023-01-20 09:28:08.856,explorer.exe,3.022
1352,2023-01-20 09:28:11.878,chrome.exe,4.033
1353,2023-01-20 09:28:15.911,explorer.exe,1.005
1354,2023-01-20 09:28:16.916,DB Browser for SQLite.exe,7.039
1355,2023-01-20 09:28:23.955,chrome.exe,11.062
1356,2023-01-20 09:28:35.017,explorer.exe,2.015
1357,2023-01-20 09:28:37.032,DB Browser for SQLite.exe,5.047
1358,2023-01-20 09:28:42.079,explorer.exe,4.038
1359,2023-01-20 09:28:46.117,DB Browser for SQLite.exe,10.107
1360,2023-01-20 09:28:56.224,chrome.exe,9.065
1361,2023-01-20 09:29:05.289,explorer.exe,3.021
1362,2023-01-20 09:29:08.310,DB Browser for SQLite.exe,2.024
1363,2023-01-20 09:29:10.334,explorer.exe,2.011
1364,2023-01-20 09:29:12.345,DB Browser for SQLite.exe,6.078
1365,2023-01-20 09:29:18.423,explorer.exe,1.012
1366,2023-01-20 09:29:19.435,chrome.exe,8.059
1367,2023-01-20 09:29:27.494,explorer.exe,2.015
1368,2023-01-20 09:29:29.509,DB Browser for SQLite.exe,4.039
1369,2023-01-20 09:29:33.548,explorer.exe,1.008
1370,2023-01-20 09:29:34.556,chrome.exe,2.011
1371,2023-01-20 09:29:36.567,explorer.exe,2.009
1372,2023-01-20 09:29:38.576,DB Browser for SQLite.exe,4.034
1373,2023-01-20 09:29:42.610,chrome.exe,3.012
1374,2023-01-20 09:29:45.622,explorer.exe,3.073
1375,2023-01-20 09:29:48.695,DB Browser for SQLite.exe,4.04
1376,2023-01-20 09:29:52.735,explorer.exe,1.013
1377,2023-01-20 09:29:53.748,chrome.exe,7.042
1378,2023-01-20 09:30:00.790,explorer.exe,3.017
1379,2023-01-20 09:30:03.807,DB Browser for SQLite.exe,5.029
1380,2023-01-20 09:30:08.836,chrome.exe,2.015
1381,2023-01-20 09:30:10.851,explorer.exe,2.138
1382,2023-01-20 09:30:12.989,DB Browser for SQLite.exe,1.003
1383,2023-01-20 09:30:13.992,explorer.exe,3.028
1384,2023-01-20 09:30:17.020,DB Browser for SQLite.exe,2.009
1385,2023-01-20 09:30:19.029,DB Browser for SQLite.exe,5.033
1386,2023-01-20 09:30:24.062,explorer.exe,1.005
1387,2023-01-20 09:30:25.067,chrome.exe,3.02
1388,2023-01-20 09:30:28.087,explorer.exe,2.016
1389,2023-01-20 09:30:30.103,DB Browser for SQLite.exe,4.043
1390,2023-01-20 09:30:34.146,chrome.exe,5.146
1391,2023-01-20 09:30:39.292,explorer.exe,1.001
1392,2023-01-20 09:30:40.293,DB Browser for SQLite.exe,1.01
1393,2023-01-20 09:30:41.303,chrome.exe,1.007
1394,2023-01-20 09:30:42.310,explorer.exe,2.021
1395,2023-01-20 09:30:44.331,DB Browser for SQLite.exe,5.041
1396,2023-01-20 09:30:49.372,explorer.exe,1.01
1397,2023-01-20 09:30:50.382,chrome.exe,4.023
1398,2023-01-20 09:30:54.405,explorer.exe,2.008
1399,2023-01-20 09:30:56.413,DB Browser for SQLite.exe,5.144
1400,2023-01-20 09:31:01.557,explorer.exe,1.009
1401,2023-01-20 09:31:02.566,chrome.exe,3.029
1402,2023-01-20 09:31:05.595,explorer.exe,2.131
1403,2023-01-20 09:31:07.726,DB Browser for SQLite.exe,3.023
1404,2023-01-20 09:31:10.749,chrome.exe,3.027
1405,2023-01-20 09:31:13.776,explorer.exe,3.03
1406,2023-01-20 09:31:16.806,DB Browser for SQLite.exe,5.024
1407,2023-01-20 09:31:21.830,chrome.exe,8.072
1408,2023-01-20 09:31:29.902,explorer.exe,4.034
1409,2023-01-20 09:31:33.936,DB Browser for SQLite.exe,2.016
